date,close,change,change_percent,direction
2018-08-06T16:00:00.000Z,6942.89,-30.05,-0.4310,down
2018-08-06T20:00:00.000Z,6934.82,-8.07,-0.1162,down
2018-08-07T00:00:00.000Z,6935.99,1.17,0.0169,up
2018-08-07T04:00:00.000Z,7028.00,92.01,1.3266,up
2018-08-07T08:00:00.000Z,7087.99,59.99,0.8536,up
2018-08-07T12:00:00.000Z,7115.06,27.07,0.3819,up
2018-08-07T16:00:00.000Z,7002.06,-113.00,-1.5882,down
2018-08-07T20:00:00.000Z,6720.06,-282.00,-4.0274,down
2018-08-08T00:00:00.000Z,6588.57,-131.49,-1.9567,down
2018-08-08T04:00:00.000Z,6457.98,-130.59,-1.9821,down
2018-08-08T08:00:00.000Z,6512.69,54.71,0.8472,up
2018-08-08T12:00:00.000Z,6473.77,-38.92,-0.5976,down
2018-08-08T16:00:00.000Z,6335.00,-138.77,-2.1436,down
2018-08-08T20:00:00.000Z,6285.00,-50.00,-0.7893,down
2018-08-09T00:00:00.000Z,6310.52,25.52,0.4060,up
2018-08-09T04:00:00.000Z,6311.99,1.47,0.0233,up
2018-08-09T08:00:00.000Z,6310.83,-1.16,-0.0184,down
2018-08-09T12:00:00.000Z,6446.00,135.17,2.1419,up
2018-08-09T16:00:00.000Z,6466.21,20.21,0.3135,up
2018-08-09T20:00:00.000Z,6529.79,63.58,0.9833,up
2018-08-10T00:00:00.000Z,6457.69,-72.10,-1.1042,down
2018-08-10T04:00:00.000Z,6457.33,-0.36,-0.0056,down
2018-08-10T08:00:00.000Z,6328.51,-128.82,-1.9949,down
2018-08-10T12:00:00.000Z,6452.02,123.51,1.9516,up
2018-08-10T16:00:00.000Z,6399.00,-53.02,-0.8218,down
2018-08-10T20:00:00.000Z,6144.01,-254.99,-3.9848,down
2018-08-11T00:00:00.000Z,6114.77,-29.24,-0.4759,down
2018-08-11T04:00:00.000Z,6100.80,-13.97,-0.2285,down
2018-08-11T08:00:00.000Z,6103.66,2.86,0.0469,up
2018-08-11T12:00:00.000Z,6107.57,3.91,0.0641,up
2018-08-11T16:00:00.000Z,6387.85,280.28,4.5891,up
2018-08-11T20:00:00.000Z,6232.35,-155.50,-2.4343,down
2018-08-12T00:00:00.000Z,6272.99,40.64,0.6521,up
2018-08-12T04:00:00.000Z,6319.99,47.00,0.7492,up
2018-08-12T08:00:00.000Z,6349.21,29.22,0.4623,up
2018-08-12T12:00:00.000Z,6318.86,-30.35,-0.4780,down
2018-08-12T16:00:00.000Z,6324.95,6.09,0.0964,up
2018-08-12T20:00:00.000Z,6308.33,-16.62,-0.2628,down
2018-08-13T00:00:00.000Z,6349.99,41.66,0.6604,up
2018-08-13T04:00:00.000Z,6441.49,91.50,1.4409,up
2018-08-13T08:00:00.000Z,6441.34,-0.15,-0.0023,down
2018-08-13T12:00:00.000Z,6288.56,-152.78,-2.3719,down
2018-08-13T16:00:00.000Z,6234.76,-53.80,-0.8555,down
2018-08-13T20:00:00.000Z,6246.35,11.59,0.1859,up
2018-08-14T00:00:00.000Z,5974.95,-271.40,-4.3449,down
2018-08-14T04:00:00.000Z,6025.03,50.08,0.8382,up
2018-08-14T08:00:00.000Z,6002.00,-23.03,-0.3822,down
2018-08-14T12:00:00.000Z,6025.03,23.03,0.3837,up
2018-08-14T16:00:00.000Z,6073.56,48.53,0.8055,up
2018-08-14T20:00:00.000Z,6188.08,114.52,1.8855,up
2018-08-15T00:00:00.000Z,6289.99,101.91,1.6469,up
2018-08-15T04:00:00.000Z,6392.77,102.78,1.6340,up
2018-08-15T08:00:00.000Z,6351.69,-41.08,-0.6426,down
2018-08-15T12:00:00.000Z,6434.95,83.26,1.3108,up
2018-08-15T16:00:00.000Z,6369.97,-64.98,-1.0098,down
2018-08-15T20:00:00.000Z,6267.16,-102.81,-1.6140,down
2018-08-16T00:00:00.000Z,6270.50,3.34,0.0533,up
2018-08-16T04:00:00.000Z,6376.19,105.69,1.6855,up
2018-08-16T08:00:00.000Z,6434.65,58.46,0.9168,up
2018-08-16T12:00:00.000Z,6403.82,-30.83,-0.4791,down
2018-08-16T16:00:00.000Z,6409.31,5.49,0.0857,up
2018-08-16T20:00:00.000Z,6311.75,-97.56,-1.5222,down
2018-08-17T00:00:00.000Z,6413.84,102.09,1.6175,up
2018-08-17T04:00:00.000Z,6501.38,87.54,1.3649,up
2018-08-17T08:00:00.000Z,6460.83,-40.55,-0.6237,down
2018-08-17T12:00:00.000Z,6473.01,12.18,0.1885,up
2018-08-17T16:00:00.000Z,6493.48,20.47,0.3162,up
2018-08-17T20:00:00.000Z,6584.49,91.01,1.4016,up
2018-08-18T00:00:00.000Z,6524.99,-59.50,-0.9036,down
2018-08-18T04:00:00.000Z,6463.37,-61.62,-0.9444,down
2018-08-18T08:00:00.000Z,6502.72,39.35,0.6088,up
2018-08-18T12:00:00.000Z,6356.92,-145.80,-2.2421,down
2018-08-18T16:00:00.000Z,6370.19,13.27,0.2087,up
2018-08-18T20:00:00.000Z,6387.96,17.77,0.2790,up
2018-08-19T00:00:00.000Z,6335.00,-52.96,-0.8291,down
2018-08-19T04:00:00.000Z,6348.95,13.95,0.2202,up
2018-08-19T08:00:00.000Z,6429.41,80.46,1.2673,up
2018-08-19T12:00:00.000Z,6409.46,-19.95,-0.3103,down
2018-08-19T16:00:00.000Z,6375.48,-33.98,-0.5302,down
2018-08-19T20:00:00.000Z,6477.53,102.05,1.6007,up
2018-08-20T00:00:00.000Z,6484.18,6.65,0.1027,up
2018-08-20T04:00:00.000Z,6458.00,-26.18,-0.4038,down
2018-08-20T08:00:00.000Z,6444.80,-13.20,-0.2044,down
2018-08-20T12:00:00.000Z,6426.37,-18.43,-0.2860,down
2018-08-20T16:00:00.000Z,6449.96,23.59,0.3671,up
2018-08-20T20:00:00.000Z,6254.84,-195.12,-3.0251,down
2018-08-21T00:00:00.000Z,6311.96,57.12,0.9132,up
2018-08-21T04:00:00.000Z,6394.99,83.03,1.3154,up
2018-08-21T08:00:00.000Z,6431.12,36.13,0.5650,up
2018-08-21T12:00:00.000Z,6416.75,-14.37,-0.2234,down
2018-08-21T16:00:00.000Z,6436.29,19.54,0.3045,up
2018-08-21T20:00:00.000Z,6480.00,43.71,0.6791,up
2018-08-22T00:00:00.000Z,6726.01,246.01,3.7965,up
2018-08-22T04:00:00.000Z,6653.55,-72.46,-1.0773,down
2018-08-22T08:00:00.000Z,6670.01,16.46,0.2474,up
2018-08-22T12:00:00.000Z,6459.36,-210.65,-3.1582,down
2018-08-22T16:00:00.000Z,6438.20,-21.16,-0.3276,down
2018-08-22T20:00:00.000Z,6360.89,-77.31,-1.2008,down
2018-08-23T00:00:00.000Z,6399.00,38.11,0.5991,up
2018-08-23T04:00:00.000Z,6437.99,38.99,0.6093,up
2018-08-23T08:00:00.000Z,6406.61,-31.38,-0.4874,down
2018-08-23T12:00:00.000Z,6435.01,28.40,0.4433,up
2018-08-23T16:00:00.000Z,6417.30,-17.71,-0.2752,down
2018-08-23T20:00:00.000Z,6525.01,107.71,1.6784,up
2018-08-24T00:00:00.000Z,6495.00,-30.01,-0.4599,down
2018-08-24T04:00:00.000Z,6534.65,39.65,0.6105,up
2018-08-24T08:00:00.000Z,6531.50,-3.15,-0.0482,down
2018-08-24T12:00:00.000Z,6504.08,-27.42,-0.4198,down
2018-08-24T16:00:00.000Z,6623.56,119.48,1.8370,up
2018-08-24T20:00:00.000Z,6681.64,58.08,0.8769,up
2018-08-25T00:00:00.000Z,6717.38,35.74,0.5349,up
2018-08-25T04:00:00.000Z,6672.01,-45.37,-0.6754,down
2018-08-25T08:00:00.000Z,6703.46,31.45,0.4714,up
2018-08-25T12:00:00.000Z,6737.99,34.53,0.5151,up
2018-08-25T16:00:00.000Z,6711.53,-26.46,-0.3927,down
2018-08-25T20:00:00.000Z,6733.64,22.11,0.3294,up
2018-08-26T00:00:00.000Z,6616.99,-116.65,-1.7323,down
2018-08-26T04:00:00.000Z,6637.04,20.05,0.3030,up
2018-08-26T08:00:00.000Z,6698.76,61.72,0.9299,up
2018-08-26T12:00:00.000Z,6676.00,-22.76,-0.3398,down
2018-08-26T16:00:00.000Z,6708.40,32.40,0.4853,up
2018-08-26T20:00:00.000Z,6700.00,-8.40,-0.1252,down
2018-08-27T00:00:00.000Z,6670.54,-29.46,-0.4397,down
2018-08-27T04:00:00.000Z,6709.43,38.89,0.5830,up
2018-08-27T08:00:00.000Z,6713.01,3.58,0.0534,up
2018-08-27T12:00:00.000Z,6747.80,34.79,0.5182,up
2018-08-27T16:00:00.000Z,6744.77,-3.03,-0.0449,down
2018-08-27T20:00:00.000Z,6908.64,163.87,2.4296,up
2018-08-28T00:00:00.000Z,6877.11,-31.53,-0.4564,down
2018-08-28T04:00:00.000Z,6928.99,51.88,0.7544,up
2018-08-28T08:00:00.000Z,7030.00,101.01,1.4578,up
2018-08-28T12:00:00.000Z,7049.79,19.79,0.2815,up
2018-08-28T16:00:00.000Z,7088.97,39.18,0.5558,up
2018-08-28T20:00:00.000Z,7076.11,-12.86,-0.1814,down
2018-08-29T00:00:00.000Z,7045.00,-31.11,-0.4396,down
2018-08-29T04:00:00.000Z,7060.92,15.92,0.2260,up
2018-08-29T08:00:00.000Z,7090.00,29.08,0.4118,up
2018-08-29T12:00:00.000Z,6977.97,-112.03,-1.5801,down
2018-08-29T16:00:00.000Z,6999.99,22.02,0.3156,up
2018-08-29T20:00:00.000Z,7031.22,31.23,0.4461,up
2018-08-30T00:00:00.000Z,7022.18,-9.04,-0.1286,down
2018-08-30T04:00:00.000Z,6972.12,-50.06,-0.7129,down
2018-08-30T08:00:00.000Z,6870.14,-101.98,-1.4627,down
2018-08-30T12:00:00.000Z,6863.69,-6.45,-0.0939,down
2018-08-30T16:00:00.000Z,6809.98,-53.71,-0.7825,down
2018-08-30T20:00:00.000Z,6984.84,174.86,2.5677,up
2018-08-31T00:00:00.000Z,6973.00,-11.84,-0.1695,down
2018-08-31T04:00:00.000Z,6965.58,-7.42,-0.1064,down
2018-08-31T08:00:00.000Z,6967.40,1.82,0.0261,up
2018-08-31T12:00:00.000Z,6960.00,-7.40,-0.1062,down
2018-08-31T16:00:00.000Z,7047.48,87.48,1.2569,up
2018-08-31T20:00:00.000Z,7011.21,-36.27,-0.5147,down
2018-09-01T00:00:00.000Z,7066.92,55.71,0.7946,up
2018-09-01T04:00:00.000Z,7046.99,-19.93,-0.2820,down
2018-09-01T08:00:00.000Z,7069.01,22.02,0.3125,up
2018-09-01T12:00:00.000Z,7166.53,97.52,1.3795,up
2018-09-01T16:00:00.000Z,7247.56,81.03,1.1307,up
2018-09-01T20:00:00.000Z,7200.01,-47.55,-0.6561,down
2018-09-02T00:00:00.000Z,7192.26,-7.75,-0.1076,down
2018-09-02T04:00:00.000Z,7233.66,41.40,0.5756,up
2018-09-02T08:00:00.000Z,7232.00,-1.66,-0.0229,down
2018-09-02T12:00:00.000Z,7214.24,-17.76,-0.2456,down
2018-09-02T16:00:00.000Z,7310.26,96.02,1.3310,up
2018-09-02T20:00:00.000Z,7302.01,-8.25,-0.1129,down
2018-09-03T00:00:00.000Z,7263.02,-38.99,-0.5340,down
2018-09-03T04:00:00.000Z,7253.01,-10.01,-0.1378,down
2018-09-03T08:00:00.000Z,7226.60,-26.41,-0.3641,down
2018-09-03T12:00:00.000Z,7288.02,61.42,0.8499,up
2018-09-03T16:00:00.000Z,7316.19,28.17,0.3865,up
2018-09-03T20:00:00.000Z,7263.02,-53.17,-0.7267,down
2018-09-04T00:00:00.000Z,7272.05,9.03,0.1243,up
2018-09-04T04:00:00.000Z,7323.18,51.13,0.7031,up
2018-09-04T08:00:00.000Z,7345.00,21.82,0.2980,up
2018-09-04T12:00:00.000Z,7377.89,32.89,0.4478,up
2018-09-04T16:00:00.000Z,7356.00,-21.89,-0.2967,down
2018-09-04T20:00:00.000Z,7359.06,3.06,0.0416,up
2018-09-05T00:00:00.000Z,7379.33,20.27,0.2754,up
2018-09-05T04:00:00.000Z,7367.16,-12.17,-0.1649,down
2018-09-05T08:00:00.000Z,6991.90,-375.26,-5.0937,down
2018-09-05T12:00:00.000Z,6990.02,-1.88,-0.0269,down
2018-09-05T16:00:00.000Z,6912.76,-77.26,-1.1053,down
2018-09-05T20:00:00.000Z,6700.00,-212.76,-3.0778,down
2018-09-06T00:00:00.000Z,6444.58,-255.42,-3.8122,down
2018-09-06T04:00:00.000Z,6405.88,-38.70,-0.6005,down
2018-09-06T08:00:00.000Z,6408.65,2.77,0.0432,up
2018-09-06T12:00:00.000Z,6422.51,13.86,0.2163,up
2018-09-06T16:00:00.000Z,6474.88,52.37,0.8154,up
2018-09-06T20:00:00.000Z,6516.01,41.13,0.6352,up
2018-09-07T00:00:00.000Z,6492.27,-23.74,-0.3643,down
2018-09-07T04:00:00.000Z,6486.45,-5.82,-0.0896,down
2018-09-07T08:00:00.000Z,6367.00,-119.45,-1.8415,down
2018-09-07T12:00:00.000Z,6375.69,8.69,0.1365,up
2018-09-07T16:00:00.000Z,6418.99,43.30,0.6791,up
2018-09-07T20:00:00.000Z,6395.54,-23.45,-0.3653,down
2018-09-08T00:00:00.000Z,6428.75,33.21,0.5193,up
2018-09-08T04:00:00.000Z,6449.02,20.27,0.3153,up
2018-09-08T08:00:00.000Z,6429.01,-20.01,-0.3103,down
2018-09-08T12:00:00.000Z,6429.40,0.39,0.0061,up
2018-09-08T16:00:00.000Z,6176.04,-253.36,-3.9406,down
2018-09-08T20:00:00.000Z,6185.05,9.01,0.1459,up
2018-09-09T00:00:00.000Z,6171.92,-13.13,-0.2123,down
2018-09-09T04:00:00.000Z,6187.83,15.91,0.2578,up
2018-09-09T08:00:00.000Z,6377.77,189.94,3.0696,up
2018-09-09T12:00:00.000Z,6369.05,-8.72,-0.1367,down
2018-09-09T16:00:00.000Z,6384.19,15.14,0.2377,up
2018-09-09T20:00:00.000Z,6250.81,-133.38,-2.0892,down
2018-09-10T00:00:00.000Z,6312.97,62.16,0.9944,up
2018-09-10T04:00:00.000Z,6326.25,13.28,0.2104,up
2018-09-10T08:00:00.000Z,6313.00,-13.25,-0.2094,down
2018-09-10T12:00:00.000Z,6295.74,-17.26,-0.2734,down
2018-09-10T16:00:00.000Z,6296.73,0.99,0.0157,up
2018-09-10T20:00:00.000Z,6312.00,15.27,0.2425,up
2018-09-11T00:00:00.000Z,6355.00,43.00,0.6812,up
2018-09-11T04:00:00.000Z,6310.19,-44.81,-0.7051,down
2018-09-11T08:00:00.000Z,6283.75,-26.44,-0.4190,down
2018-09-11T12:00:00.000Z,6250.63,-33.12,-0.5271,down
2018-09-11T16:00:00.000Z,6268.00,17.37,0.2779,up
2018-09-11T20:00:00.000Z,6294.91,26.91,0.4293,up
2018-09-12T00:00:00.000Z,6260.97,-33.94,-0.5392,down
2018-09-12T04:00:00.000Z,6244.94,-16.03,-0.2560,down
2018-09-12T08:00:00.000Z,6243.74,-1.20,-0.0192,down
2018-09-12T12:00:00.000Z,6269.39,25.65,0.4108,up
2018-09-12T16:00:00.000Z,6312.77,43.38,0.6919,up
2018-09-12T20:00:00.000Z,6338.62,25.85,0.4095,up
2018-09-13T00:00:00.000Z,6388.00,49.38,0.7790,up
2018-09-13T04:00:00.000Z,6385.01,-2.99,-0.0468,down
2018-09-13T08:00:00.000Z,6468.00,82.99,1.2998,up
2018-09-13T12:00:00.000Z,6480.00,12.00,0.1855,up
2018-09-13T16:00:00.000Z,6447.76,-32.24,-0.4975,down
2018-09-13T20:00:00.000Z,6487.38,39.62,0.6145,up
2018-09-14T00:00:00.000Z,6542.37,54.99,0.8476,up
2018-09-14T04:00:00.000Z,6543.84,1.47,0.0225,up
2018-09-14T08:00:00.000Z,6459.28,-84.56,-1.2922,down
2018-09-14T12:00:00.000Z,6480.00,20.72,0.3208,up
2018-09-14T16:00:00.000Z,6531.00,51.00,0.7870,up
2018-09-14T20:00:00.000Z,6476.63,-54.37,-0.8325,down
2018-09-15T00:00:00.000Z,6496.85,20.22,0.3122,up
2018-09-15T04:00:00.000Z,6498.01,1.16,0.0179,up
2018-09-15T08:00:00.000Z,6523.51,25.50,0.3924,up
2018-09-15T12:00:00.000Z,6542.22,18.71,0.2868,up
2018-09-15T16:00:00.000Z,6530.00,-12.22,-0.1868,down
2018-09-15T20:00:00.000Z,6514.96,-15.04,-0.2303,down
2018-09-16T00:00:00.000Z,6478.33,-36.63,-0.5622,down
2018-09-16T04:00:00.000Z,6447.82,-30.51,-0.4710,down
2018-09-16T08:00:00.000Z,6499.35,51.53,0.7992,up
2018-09-16T12:00:00.000Z,6482.00,-17.35,-0.2669,down
2018-09-16T16:00:00.000Z,6505.75,23.75,0.3664,up
2018-09-16T20:00:00.000Z,6505.00,-0.75,-0.0115,down
2018-09-17T00:00:00.000Z,6517.16,12.16,0.1869,up
2018-09-17T04:00:00.000Z,6480.01,-37.15,-0.5700,down
2018-09-17T08:00:00.000Z,6475.94,-4.07,-0.0628,down
2018-09-17T12:00:00.000Z,6265.06,-210.88,-3.2564,down
2018-09-17T16:00:00.000Z,6270.00,4.94,0.0789,up
2018-09-17T20:00:00.000Z,6248.69,-21.31,-0.3399,down
2018-09-18T00:00:00.000Z,6238.74,-9.95,-0.1592,down
2018-09-18T04:00:00.000Z,6290.15,51.41,0.8240,up
2018-09-18T08:00:00.000Z,6287.65,-2.50,-0.0397,down
2018-09-18T12:00:00.000Z,6360.01,72.36,1.1508,up
2018-09-18T16:00:00.000Z,6302.00,-58.01,-0.9121,down
2018-09-18T20:00:00.000Z,6336.45,34.45,0.5467,up
2018-09-19T00:00:00.000Z,6364.10,27.65,0.4364,up
2018-09-19T04:00:00.000Z,6356.95,-7.15,-0.1123,down
2018-09-19T08:00:00.000Z,6286.42,-70.53,-1.1095,down
2018-09-19T12:00:00.000Z,6327.95,41.53,0.6606,up
2018-09-19T16:00:00.000Z,6410.20,82.25,1.2998,up
2018-09-19T20:00:00.000Z,6391.89,-18.31,-0.2856,down
2018-09-20T00:00:00.000Z,6397.29,5.40,0.0845,up
2018-09-20T04:00:00.000Z,6411.00,13.71,0.2143,up
2018-09-20T08:00:00.000Z,6427.88,16.88,0.2633,up
2018-09-20T12:00:00.000Z,6417.92,-9.96,-0.1549,down
2018-09-20T16:00:00.000Z,6420.01,2.09,0.0326,up
2018-09-20T20:00:00.000Z,6492.00,71.99,1.1213,up
2018-09-21T00:00:00.000Z,6554.70,62.70,0.9658,up
2018-09-21T04:00:00.000Z,6647.91,93.21,1.4220,up
2018-09-21T08:00:00.000Z,6742.23,94.32,1.4188,up
2018-09-21T12:00:00.000Z,6681.65,-60.58,-0.8985,down
2018-09-21T16:00:00.000Z,6749.13,67.48,1.0099,up
2018-09-21T20:00:00.000Z,6759.02,9.89,0.1465,up
2018-09-22T00:00:00.000Z,6738.15,-20.87,-0.3088,down
2018-09-22T04:00:00.000Z,6718.57,-19.58,-0.2906,down
2018-09-22T08:00:00.000Z,6666.78,-51.79,-0.7708,down
2018-09-22T12:00:00.000Z,6685.21,18.43,0.2764,up
2018-09-22T16:00:00.000Z,6725.54,40.33,0.6033,up
2018-09-22T20:00:00.000Z,6723.05,-2.49,-0.0370,down
2018-09-23T00:00:00.000Z,6711.60,-11.45,-0.1703,down
2018-09-23T04:00:00.000Z,6721.40,9.80,0.1460,up
2018-09-23T08:00:00.000Z,6747.24,25.84,0.3844,up
2018-09-23T12:00:00.000Z,6685.94,-61.30,-0.9085,down
2018-09-23T16:00:00.000Z,6693.30,7.36,0.1101,up
2018-09-23T20:00:00.000Z,6708.00,14.70,0.2196,up
2018-09-24T00:00:00.000Z,6719.66,11.66,0.1738,up
2018-09-24T04:00:00.000Z,6677.92,-41.74,-0.6212,down
2018-09-24T08:00:00.000Z,6576.98,-100.94,-1.5115,down
2018-09-24T12:00:00.000Z,6605.02,28.04,0.4263,up
2018-09-24T16:00:00.000Z,6619.90,14.88,0.2253,up
2018-09-24T20:00:00.000Z,6581.39,-38.51,-0.5817,down
2018-09-25T00:00:00.000Z,6468.18,-113.21,-1.7202,down
2018-09-25T04:00:00.000Z,6382.89,-85.29,-1.3186,down
2018-09-25T08:00:00.000Z,6407.99,25.10,0.3932,up
2018-09-25T12:00:00.000Z,6403.00,-4.99,-0.0779,down
2018-09-25T16:00:00.000Z,6363.92,-39.08,-0.6103,down
2018-09-25T20:00:00.000Z,6447.54,83.62,1.3140,up
2018-09-26T00:00:00.000Z,6390.50,-57.04,-0.8847,down
2018-09-26T04:00:00.000Z,6455.83,65.33,1.0223,up
2018-09-26T08:00:00.000Z,6528.58,72.75,1.1269,up
2018-09-26T12:00:00.000Z,6544.51,15.93,0.2440,up
2018-09-26T16:00:00.000Z,6492.11,-52.40,-0.8007,down
2018-09-26T20:00:00.000Z,6465.12,-26.99,-0.4157,down
2018-09-27T00:00:00.000Z,6508.47,43.35,0.6705,up
2018-09-27T04:00:00.000Z,6461.17,-47.30,-0.7267,down
2018-09-27T08:00:00.000Z,6489.87,28.70,0.4442,up
2018-09-27T12:00:00.000Z,6498.97,9.10,0.1402,up
2018-09-27T16:00:00.000Z,6669.36,170.39,2.6218,up
2018-09-27T20:00:00.000Z,6689.13,19.77,0.2964,up
2018-09-28T00:00:00.000Z,6702.26,13.13,0.1963,up
2018-09-28T04:00:00.000Z,6788.99,86.73,1.2940,up
2018-09-28T08:00:00.000Z,6657.73,-131.26,-1.9334,down
2018-09-28T12:00:00.000Z,6672.99,15.26,0.2292,up
2018-09-28T16:00:00.000Z,6684.00,11.01,0.1650,up
2018-09-28T20:00:00.000Z,6634.58,-49.42,-0.7394,down
2018-09-29T00:00:00.000Z,6500.89,-133.69,-2.0150,down
2018-09-29T04:00:00.000Z,6545.81,44.92,0.6910,up
2018-09-29T08:00:00.000Z,6584.96,39.15,0.5981,up
2018-09-29T12:00:00.000Z,6589.01,4.05,0.0615,up
2018-09-29T16:00:00.000Z,6588.59,-0.42,-0.0064,down
2018-09-29T20:00:00.000Z,6596.38,7.79,0.1182,up
2018-09-30T00:00:00.000Z,6580.00,-16.38,-0.2483,down
2018-09-30T04:00:00.000Z,6577.75,-2.25,-0.0342,down
2018-09-30T08:00:00.000Z,6627.93,50.18,0.7629,up
2018-09-30T12:00:00.000Z,6607.29,-20.64,-0.3114,down
2018-09-30T16:00:00.000Z,6603.95,-3.34,-0.0506,down
2018-09-30T20:00:00.000Z,6626.57,22.62,0.3425,up
2018-10-01T00:00:00.000Z,6644.61,18.04,0.2722,up
2018-10-01T04:00:00.000Z,6604.81,-39.80,-0.5990,down
2018-10-01T08:00:00.000Z,6595.00,-9.81,-0.1485,down
2018-10-01T12:00:00.000Z,6569.92,-25.08,-0.3803,down
2018-10-01T16:00:00.000Z,6587.91,17.99,0.2738,up
2018-10-01T20:00:00.000Z,6611.61,23.70,0.3597,up
2018-10-02T00:00:00.000Z,6606.02,-5.59,-0.0845,down
2018-10-02T04:00:00.000Z,6606.86,0.84,0.0127,up
2018-10-02T08:00:00.000Z,6572.01,-34.85,-0.5275,down
2018-10-02T12:00:00.000Z,6555.80,-16.21,-0.2467,down
2018-10-02T16:00:00.000Z,6564.11,8.31,0.1268,up
2018-10-02T20:00:00.000Z,6525.79,-38.32,-0.5838,down
2018-10-03T00:00:00.000Z,6462.09,-63.70,-0.9761,down
2018-10-03T04:00:00.000Z,6460.28,-1.81,-0.0280,down
2018-10-03T08:00:00.000Z,6496.13,35.85,0.5549,up
2018-10-03T12:00:00.000Z,6512.47,16.34,0.2515,up
2018-10-03T16:00:00.000Z,6478.89,-33.58,-0.5156,down
2018-10-03T20:00:00.000Z,6510.00,31.11,0.4802,up
2018-10-04T00:00:00.000Z,6598.51,88.51,1.3596,up
2018-10-04T04:00:00.000Z,6574.45,-24.06,-0.3646,down
2018-10-04T08:00:00.000Z,6570.81,-3.64,-0.0554,down
2018-10-04T12:00:00.000Z,6597.77,26.96,0.4103,up
2018-10-04T16:00:00.000Z,6611.09,13.32,0.2019,up
2018-10-04T20:00:00.000Z,6593.79,-17.30,-0.2617,down
2018-10-05T00:00:00.000Z,6579.00,-14.79,-0.2243,down
2018-10-05T04:00:00.000Z,6578.76,-0.24,-0.0036,down
2018-10-05T08:00:00.000Z,6590.00,11.24,0.1709,up
2018-10-05T12:00:00.000Z,6598.51,8.51,0.1291,up
2018-10-05T16:00:00.000Z,6595.50,-3.01,-0.0456,down
2018-10-05T20:00:00.000Z,6635.65,40.15,0.6087,up
2018-10-06T00:00:00.000Z,6608.91,-26.74,-0.4030,down
2018-10-06T04:00:00.000Z,6620.35,11.44,0.1731,up
2018-10-06T08:00:00.000Z,6587.16,-33.19,-0.5013,down
2018-10-06T12:00:00.000Z,6596.08,8.92,0.1354,up
2018-10-06T16:00:00.000Z,6593.34,-2.74,-0.0415,down
2018-10-06T20:00:00.000Z,6594.27,0.93,0.0141,up
2018-10-07T00:00:00.000Z,6604.07,9.80,0.1486,up
2018-10-07T04:00:00.000Z,6570.93,-33.14,-0.5018,down
2018-10-07T08:00:00.000Z,6556.00,-14.93,-0.2272,down
2018-10-07T12:00:00.000Z,6582.07,26.07,0.3977,up
2018-10-07T16:00:00.000Z,6584.00,1.93,0.0293,up
2018-10-07T20:00:00.000Z,6615.26,31.26,0.4748,up
2018-10-08T00:00:00.000Z,6605.26,-10.00,-0.1512,down
2018-10-08T04:00:00.000Z,6596.03,-9.23,-0.1397,down
2018-10-08T08:00:00.000Z,6647.78,51.75,0.7846,up
2018-10-08T12:00:00.000Z,6674.56,26.78,0.4028,up
2018-10-08T16:00:00.000Z,6695.33,20.77,0.3112,up
2018-10-08T20:00:00.000Z,6673.01,-22.32,-0.3334,down
2018-10-09T00:00:00.000Z,6661.17,-11.84,-0.1774,down
2018-10-09T04:00:00.000Z,6672.25,11.08,0.1663,up
2018-10-09T08:00:00.000Z,6642.02,-30.23,-0.4531,down
2018-10-09T12:00:00.000Z,6641.56,-0.46,-0.0069,down
2018-10-09T16:00:00.000Z,6656.49,14.93,0.2248,up
2018-10-09T20:00:00.000Z,6656.61,0.12,0.0018,up
2018-10-10T00:00:00.000Z,6616.06,-40.55,-0.6092,down
2018-10-10T04:00:00.000Z,6576.98,-39.08,-0.5907,down
2018-10-10T08:00:00.000Z,6592.00,15.02,0.2284,up
2018-10-10T12:00:00.000Z,6588.99,-3.01,-0.0457,down
2018-10-10T16:00:00.000Z,6635.96,46.97,0.7129,up
2018-10-10T20:00:00.000Z,6631.00,-4.96,-0.0747,down
2018-10-11T00:00:00.000Z,6340.52,-290.48,-4.3806,down
2018-10-11T04:00:00.000Z,6300.86,-39.66,-0.6255,down
2018-10-11T08:00:00.000Z,6281.61,-19.25,-0.3055,down
2018-10-11T12:00:00.000Z,6294.09,12.48,0.1987,up
2018-10-11T16:00:00.000Z,6298.12,4.03,0.0640,up
2018-10-11T20:00:00.000Z,6252.68,-45.44,-0.7215,down
2018-10-12T00:00:00.000Z,6308.11,55.43,0.8865,up
2018-10-12T04:00:00.000Z,6332.61,24.50,0.3884,up
2018-10-12T08:00:00.000Z,6309.49,-23.12,-0.3651,down
2018-10-12T12:00:00.000Z,6341.69,32.20,0.5103,up
2018-10-12T16:00:00.000Z,6320.52,-21.17,-0.3338,down
2018-10-12T20:00:00.000Z,6298.01,-22.51,-0.3561,down
2018-10-13T00:00:00.000Z,6296.01,-2.00,-0.0318,down
2018-10-13T04:00:00.000Z,6318.47,22.46,0.3567,up
2018-10-13T08:00:00.000Z,6327.25,8.78,0.1390,up
2018-10-13T12:00:00.000Z,6329.26,2.01,0.0318,up
2018-10-13T16:00:00.000Z,6326.01,-3.25,-0.0513,down
2018-10-13T20:00:00.000Z,6332.93,6.92,0.1094,up
2018-10-14T00:00:00.000Z,6363.11,30.18,0.4766,up
2018-10-14T04:00:00.000Z,6379.95,16.84,0.2647,up
